key,data1,data2
25,2732,rfQoBnw9gzU4xofOjcIyJiaeaAIHEzjcQWircJ5RWwjrG6y6llMVABaTz0tJhv9bUMNOgoQYi1Y3rCs6z8Z2YKRyDca8WJgUXBcLJF8g6MlVwtGUipABABhGkFhxQ5j63HGIxXxmbuhLDqKKKmCfhj3dccc0TnjNOyp7lJR5DKOcqAm98mh9aLPHF0Hvsp1iMPG6o79MjOSAd1GoWyNitkRU6WafC5qAIDejv9rkFeLVSg15gVHetBYIK0QrxFrwRyeBx0NwZDXYd9gXFlW5yxNyp8nMXmjJaSEwyerKuNsqmwmXMe1tP6HU3X5Br9JhMfNoAbAzXFUl49QJ7PGIxKSxUDI8vUiTiTGVzip7wGJtJGoZOBVQIWHdGtwJyxY93BFw2gJoGWCHO58TPqfVRotHKH470VQWYazXnRedWCMjPuTaDB4Mb0ar7eL2QALD24CB4QwDfm0oI6SlfeU7Vv9UKUGbKuegxnHyZB0UTz3ZALfY3gVpsht9cgzv96oE8OuL5jYLi1JCHqfTS22KQ9S3t23qVV9jGOs8hKhgX7Gtz76SssYbvpqOKjugCkp8vL6D18DNXlHs4bsMq2jT0Iy3yqR2NbRYSJQW7yDGcqdNsJQP6u4kAXOZLFTp5YYsIEYORRkJv0pdvgBMYUDFylZqsVUE1XnV8ZDVt8eBX3FoxITixWxz0CVCZGGtzciIEGfRndxriYPfQ9r9R2JWfsr52liYQvsAEim7GkSsItiSMx2H15o37KXXo22kUkTIIubj3AufljIASjPHMRpWN4Jvq2H8n1KyDBCoead5yesQSUpjCHjByDwsCgS2EDcp2xqgrHpHVNzKya85UPjaq3ucHLddwDEzl5vjv0FIqgMMxUPgPcH76R986XLnRc84emjXBMQhk09s27AbLWIDpWgVpPTHEFDKhcYMQRDigT1G2qOnPDEHsy9lcpb7J8g0Qjr5Z3xERIVGTs6f6hXu2uPpB9Js1zJyLOyQ6zhb
26,4916,e6gbddE5W1bFMbB7aBHG7uadkKIlMaF6nO3sy7PhpPmVMZcM1Fpr0ulZ0FPOm8leICLunDvImRWoqfqQIN0EQSR5yh4eI1cV2tk4B7bw5I5ZzvUz4h1IpCHTg9PXxKjLdPuqOUefXI5lVteZAHKmzMhVHRbZ7FDD9p6R7Kq9W7IGMffxNpFy5j2CqlJtQfsOfIKpaO7gMats1JnoNT5QF5D0kHIIf5YT0LWyUfJde9s6sVWZeDNtxxKN2Dk5l7pjN3HZh9VdJJnz8zJRAGcdXy6HJ9juCqMtmjOVk6bJVQclsNJf1uitqbsCuvIYav5VCQN4IsAwoAC6yJ4Pi7p337a5VOpy2rxke1UirFuty9xWgjLWjXSeOTWymFYKlr0Mj6j5wpKSPNufBO4CbYgWLoSKUTyuq6C3O6Rj8HRrSLwiQWE0A3cyKeR4Qm4TiR3iMvUyXK2q7bsu9MXRSSETgJNuAQJ4KO2BLNanEx7B7JDFtSdPQLLWIoPjwTMqnEjIg3iQ6F1RHWmhXzfklMrYfTbwQOgpJJ9Ig4ywjJEpwYOZKn0vtuQI9WSxYVTvrj3AY05HcVTQVf5bj0Kwr1W8Saz6DLMBkFYSxZRuDRUC9wqoWH4XJ2lJy7zkrXMMb2GXZWPrRHfQgdrNwG5vaP5hrfJGe7Z7EDtepkeyUFIJnzkIk37VYBMZGtKttDIOzEBKFJpM5OkrG9TxMGIb0Ue2vhaDRPdf4pqST9KrAwwXOHtI2gAWPhQwHFYuZCn5XiBckIkU4mw0DCKh084rP1xrtxa8vesL4MBeFARv2OpPnvmQ8GoGnsfwuQF5I4zFlPE4t3hOUDaeZkRPkegUsHgGIuJpg5Natvvl73Woljp1x4EGt385cN7GU4wD7kvj1ncXsx5kgEnbDyA3RgvqigJAyG1BCbFY9WccOrXrL58Dsd9Fcrdmpl7LFAYa7g7iF8V1LYp4ORLHUU3cfLWsNTNfheYOLcxDgpL4IJ3odZIZ
27,7723,xqbrEAptWWc4yV1v4UpORxHZOcXvsMhimzlaAZziwWqzwPBwjilYJq08vKDTmChCs8rYS1pXRVwJyN8uc06lka3VLppoloyaIXUzsjRxfGUd62Gg2Pt9nJqlhX33ZxYXLE30LjdjwMZqyH7cPSXpfvNEpCDFIcWIcei7XhnwbvIyC2BMMpKJcH9jJqT4ReU305km4xJUIbhqgkmoryvIE9xDk1qOpyOyZlFAkJvyVwdUYhd1lbrpbLa7gRmHnSgKyB3yU0Ynec6YPdlOz0G9s1kx32tuq7qxUzPk2HvX05hwoZmRPBIHzmi5maEt2jRaPbmbenLwxI9j8WNQ3Fq38E8malA8IZy9q10eCC5skC3890PAcOOJMH8cNc3qFbqN50wfnbIfHx4Mz5s7QefutxuBU0vcmEy2Tn2H0injzPIKLj8D4e8PghPVzwf4SOha9XPfAHnXoqyGdyZdOPlqbddGloS2Hdgi9D15M6l5XN9baGG8InN4j3NxoKWoT1BTb29Jl4kO2oz0ZDXXdFcaqGHfgSVlCp1BV1dtjLHFcgXt1pL3MwjwDRsQwRwYG6MF69Swv7CJgGjdqSThm24M98jLrv7fy7gCTELOoZNTiR0961NGaOPQcLhiefB4GqWvTo5LmYTOtQMQlgD5cqYx5sVVRiLvQItKth9YijstEaWMAoVR8R1pbgyoPYwFaFcAiXeCY9w8vpKSiWcxeSQNf3waYy9TjFFw8vDgulLmk2nMBM73jXBmvXQN0pbDYxkwiAYPcG6yL6copaRIC3fAAXsKZpm3lpSfl5IXAaRs1cfInsXHrghihEYXdo0Uu87Lj3TAJ2itZyEjDl1LGyU8Mx8NC9MNhpt7Qg95M1dcjeggjmPh8XNmKvcGVfXynY6DOM6cn7oLmeY5EiMJv6FpquMIwjnNGvIp4YLbEIHSOqQvSpNsfERtLHZnYtFDYvqX3UuAiWeq4oCsGaAPx0TCG3G9AKlcL0AwehDUnMko
28,8749,ztRlXgpVibzg3p4OqkhgzsEJJABoIpzQnazrm00W0HYsPEO5U0M7o6JXoEKteCAfZTUo6SXtVCD4AXoPMXAIIG1jyOvoTDSUQfg4ecU0jsQZvbwXRJlyqlr2B8A7z5Zb1HPRoEZ0dcqa4vRoalR2zmyCE3oelBjKAdZkz9dlnQfKimYInO0bKAfDK41w8pbwYgTp0TujpISbI1jxf1gCY2rW2mQM0Cco5gH20p1ExIK1dYNUfiV6PpclosUoQEFiKeTWmT7lO799LboLd9nyGLCgOp66hSVPL2glfJekOALIYiLdMLOJWVC2Sjktg7Cxdhz7htN1PUZpXJLRdhYJcNHmw5wgg79bKFrahrstjLUjVTySvlOK7sTtU1G2vtulaIjq6twjPi1yPyOGHVheoCpAmeRLntmFpbjr1tJ4g5hBI9bfZDOJ0ig7VoJ5TrLFDeOnjEJvurz21ZkBOf6lorKA4toh1WzEp4r64iIsFON5EC0A6RPgNt4hYMle3GYcIkzhH5B65gWKYtEmPex8rrQo6YnOBTh92Kfj0hcOCF4Zfm45Fiw4VT77CiJGlDmdQ4d0RFr4GEXV0C4c2YK80TTqKskGaCMvuqBIflcBmgCel3V5zC3v19oCjf8hnxaVObAqqALDvotE6rVpiZbzBD2xkkt2ZmDFMvhNQm0togVsLCvtrFYve67bzTgMnP4UENsRyr497jMBo634ZKvfcS2aCzoxHYeXpFr0NuBbVy0J7GWJjaEkoFgxVUZLAOqSMUgLvgi3F5l3aCTjibTqmldeG7hzDasEVvPpyax7ntKBY5SqOyHuQo5QiRhxe12aQemd3pkV02rwShBZurNoxEnR288eIu9Aet3S0eiyldKidLetdT5RrarvV65qAQUIJoOALW9sL7XnNfbOJqC22SjTlqpHv83AHnORheMxo4X2eu8e95BYsLHFizxErHuy6GmzoIazUuEMrEPTEG5OIC9d3cTOqE2EkArbgx4B
29,8591,uuGQ7XZ23CRvJYDvMl7W70bTptHiVrbJH9I3lqDUnUBRoAOjUzhoDCRowCSvjqsLoOHDd7r6lNhVTKATX6bmu0aRq2WPDG9BJZ3V7wFP1JNFhDNGCuHyIXKUC8Fqqy0FVACidUOWXdCxWVHAygTfBms7ibqqhx75pmwr5B43XDwDY7eCQpwlEpn1L6toKO9DmjWBXac9ln3qSI8NdCZiTbh3OPI9BRadbLRCGajhPXrv1GEul4omF4hsl0CQgloQjDjmZXP8icxbAd9IHuOlNRBASjO2yrMX879Wdh15XLq3LgjiHbbP37angfuZpTD1mct98031SE0pUrjrK4e66OR9JyNz2hCRK7txk4xayKDs3alZslm6urpE8XHoKO2l3X2VUEziklvT35A10P3AMuGrDTRcmLfiHx25DSxBbt0meMjoCo8iM1RevUuOPbFZOkLqo13R5eUSlNf8W19JzrQGPCeFA9Fak8nNLTHvfaGkkdt3c0aeFZN0kBsIM9m3L2SKIp1f8ynfzunjS8R64O2O0lQIsJ8lTWPv6Nae6yB2fk1a451tn4jttqlh6BxzMy7cPvsQ19OVsi8dfAkYgZnQmeBTc3ZE8Ix180NO7vF1myKZ3Jeq1WIbfmflMEDOeGZZv9qs9zIDCNrvYVgQ07h3pVpEnNSWrHUlXjKqwd7VAopigCdlli9MZUxJf3UDUQYO3aRhG7Tj3vBTtQIAoDPdb6LnJZwBJd6XkTyDWJc859Q8wwvz70Euukx2MCAwuY76PIWCL7pGH26cK3vS4MMcVZluV6tWosLw556C3caSDnK2cOk2Xv7HInbLzBMBrBfQRuuHyb7ompp8ooHd2uHkjbwQJ8laq2v2exrzy5HMvAqy0Izbu6mMITQuzCWSHUAtuzXi1b6iPVimgyvP5LMheClDCk20sCc82wmdUlMmEoagz6NuBfi8EpEbkLcLRoRD2WdlHnTKojpb4boBRVbGu0XMETj76ewz7MPr
30,5457,bnwziiETFJRvLU8H8Q9HA1ayZFC9OFwawsfloNBgnbR3VqMBD9YIcDW83EvOFvKsvBR2GQP16EvsT9dsEy5xsRPTRKgkfOkpKoUcOs8lURAZmkZe9JldaAg4nfL94REvQ6kqogqI77axPorI6inN5K007BcYRSqUqOzWyvDJfSQqUffd5WL1HAO9Toq4DJ7lGPBmTmwq77LCKfarGt41F9msOsq9N2ujl7FLzV52r8b7NtSKqLLb36eUEUsYYCRq65l9iIsefH5BTs2a0HbZE2GB7DZeoxc4eqPTfI6jnJLmpsScsMIVX08nfObM7cf5rYDGCOUM2LR3C9eUwmqwzivDZ1B0bhppt48rBGgE5tYszLz98pfXbT5w4cJW3kKme9XYuPfDqM7xzLKuXdrH3p95kjeSxUDnAXtSv3KvIvYvQVeImo9I9a76z3WgbTVQhRq0PQZJf8knHziG4B4vGNj8QNVwjoENdpeTURmTxIMLRG2HjeTAHSbwc1rWPikX6NWpuJjdtktOckYTRvBadAkSQbQEjYyNLVepOFvZFT2DYV7JtWYXdVUkIc8Y6Nz4aUf34zEnct4XV5zmIXiY3tq4Fg675Xbf9dvH1xYOzKDcYPVsEytXAI4uJHQTeXkvzI3GStG2lDnnUQCa0XXeVdgxGMV8hufJqz9MGfnbVivA0RXVIrE6gZ8IHpqotbkMmaXlIPTJWxz1Tu4Tr4VN84gH1SD5LrVFSjbK9wNglHASKMuhIujsGVQb0YHKpK3fEeLbObU9cxiLToXPncZCgYFwkx6xN7E7e8JGYpq6w5iPkfSAonDhJxbzO4xdfw9WXo5d9QZOVdG1Zs7FahYCr3kLknYb3micQig6eUA6O6RM6jwIwes5yh0Qek8USZksWxE8d2xRA2JGKgcKDjTu4p26ZkVnHwGXnkMXRidMssADYJjyJNQeox13dqOWMv4XMrKiyNAigBT0LqnzxHdhXZZ41MZBCroGjeSmoA0R
31,5015,m0GGtxAUQ7WGHhjAdbtYHXWkSHJXlyPmehXUI1HLAAXrrZbkgIvDpR82v61qjMmAcLf2ypzfdzzueJyDj1GTh4unVZsGUhCMPLK2E79qLhKJ38uT6OUT3aJ7bAX1CUQc26LN1diimrl8Ifb0JDyBiCt9zHukA8JlNJgQMWGXTocZw4w9z8sBa9XuALJ75955R5ufb8oY3XqD3oeJk5fCiYX5Z4pehe1WyNS18zowrhlIeoIqlYBjhLlJJa7AW2MLfRD4Fh4mo5jJla7ztT6y5qdE7Ql7gNnwb77nufPdm1rI2Fv8kno7E2FLKVFVBaYoFdOiSD0sPlnHrcMm3z08u2edFTuwHQCnhXBCqDptW1hYomJWID1jrQPxXOm4gFowG7kWOp5CgtEVYElO1a2r8bFVmmhyREw4reXqEs56g3qsUB5o4jlpOsvzteh03GNnryS8Qfa7hR1PheCneHHG5nEglSRj73H9ZRlN9FPCrc0txt29b0nWuvNAee6k2RqDeSLU2KhjNlHRvs0fqOxh2R7fhzJOuu92KcUKhRYKZMOePHMLHDjuqq1MYY7wrKorSwBfZRnVoeUINep2UEgPogSWgZmYes6ecEmEaQInQylcxVjmCDSmL5iJ2EgbjrpCNFs9mutZLWR8lyq0Z40glD6joiowCmAcNE7vhxqnEwxvUdKpS1Ao5ubgKoOeTdwxRYSH9ngLvV5ZHv7CiXTa5hER0uq16yywnjBb29LGW1HONgx3gUiDDamxd12bDfX0nXeEgYGRXv6VpoGlSITNJudwHQej6feSF7zNmzWc8KZJKSOaiLLLCSEuCx34Fu7v6iQwDbLFG2UsOVZAx8j5Qf7qoXXaLadnWrmRPPZXqDlrhrtbSV3Vj3NiwgB6Spih11zOfsUI20l5UkitbzgzzdeEBV8hICtQZjU4uUd0xkMY4fSZFZlPs8ZPEDrYA6nJHY5WhKxpeIji1rhAIP7YUMj1PXCmnBsl68qkhrcO
32,361,EBhIDzBU1683XyHGF6nniyxdzpljx0rcPCr8AqMa6eiy2fnvETdWw0tek3ewyk2lDCZxWMKpS2DpreJLBj9d4MiVCBmyUF6WeQKpDbDHPlZz5f4rTbSbIkteEmap59hrPkGLqFb0i2Ev2RzlNZ3XSEnV4OjYwm7XR7jFglGbGmxbTSHRT9VdtLOA1pQaL8pReHlNhBLDm0BhYoWjiyHxge4GE4dcqS3Fo5XjfkaDhybbYi60Uzu6rIZyRkwIyHFddw2MJnzBKE5Acls7ggF4Q5hsOsyPtiSLU8NkCPcPcRhPG1NCiZBqBoPb6BrPoz7oa4ixVUjWSbXqJDjHc2mNdnpjtJYbdrVHoVbI3S3ZscjTVXnSewjWmp3BipZMeEVfakY7b1NbvdWA212ah5sbUHf8rIO7E0kFPKXf88kTl8BRxAqLhIo32mIyyLtlMy8dlN9SPRokeRfYWP8Ndtb098nzsZKcWnQq99MkQTttgaNunoI3Pr0N5PX34vUEmnBQudlmGBxT9lWbXa4rG5inLHMwHAHaOi4eptsN4fovJAsAehM4f3ZruulLyDVku6dIhZdgk7tEde433yCQ9Wj4ZoZxof3ziuMqkLoPrhBr9RyjLXW4PAIToEHKX4d1VERpP4OHIEPxWN1SiOs0Egaa2VnH8gzpABOuRmocxh9o4hNtpizn9IC9e1aWvQlLXtPHl1Ee1EgAbZlA09aRBGJytfUclYdjx9tvmlEsWcxnI1DqVfyFFxOgDBMEdhSXgJjI8ewrNnqeQStW4p8x5gMfhc3q6chCW0vUc0tFdsrGYnpAtBuCx7zhqI0kmv6pGguG8aLmu8mR5VmSHqACk6gdOxYmmVh135bWAb19egoJP1omUfY6crMDUamznl1AFz2TULXfbCDeQO9YW23BhVBQlNRLWLbanywVxzgi5d0aT1MuAveWqzqUprZr4CMI1Ixr1WxvszHclaWCRuhPIbpdvIbLuU1iYDsn53vdifPv
33,5616,aqekopW99WZAuoFSfRJJ1TEoq3d7ZqvUjjSpiEiPWeYRdw7mWBTxmaUOG3v4cOD0FGxCvcBvaDQJS6cXakyXnlDQ9VPorUmyjM4nIhe7MplsyIR8JIvJOCUKBxXLPJg9s7Y9MZDHNfBk1KDIBu9WaR3Izy90om3oTDy4SomPwit7j48V3zlgGHwLMBw0tdG7Qq2B3LlmmS6voYlxsRdgP53cotiAznCBnVggSdU79PNhYyRAyRKotJa7EEU6I96wzRRQ7vmArSQhJtrJa6j0gVIhdFddwkHMbkBezcDV3Fc6s94PDFIRxfwb5BbX109BzFenkQ00y2jrBFQ9cych7SyT0hLE2uSsvysxCW2JMgNgQGKxacwudfzPQeNnL3B5DBqoeuXher5lUpUErpAIMgJCIIzYOUkHF1d9EENuX8jhuRNTYDPfmEYBpCY2Jn04lrnFdu1TAsztUlfrxQgOHhBMIZsvwyo3HObLF5ly6h387cNCzjfbviyEBVPqXZw7CECzVpJMYCoi1MY99CT7bkMfhjmA97gmFBcrCb8JQ2UUsFjX0yWmFSGX2B10bzJNyVeb51Q3WiRL3j8Ot1Vtz2IbFDHoOMrc8shfTdSHzdJLw7da6B9hdDwdefhLsuT4G7Bn3GGCFzeBBlh4KhyPtCxKpArVga49afSiU3VTTrL6FfXFAXkfNVRNxNPmWwbYThQZ6A94vCOxnICqKz9hgfo6jfQZEk2XGa3rbcKBhjhXfo27zhGhdF9Sz7qUUwg64A1Z9nxTPn8KYuYFSxADbbE1Rs2pXGuuICS7jDdmYtmsh0kbjgMYYZ8heX3fDMAHnTuCHJ4T8GZKdTXKog9oHfSCGJQL03to4M94GkMl0qL1JoUcgxadyNReVP2GcXPqgdym3VZfSJZLqhCl4xyYFIBvFSV3JWaJJRq5ctCLy0meRhih1LZUS38NjhcTNB636fXv9JSgSgZw1bU1N2cS89suP85c2SaVzGbOwdLE
34,8227,Y621hRw1Gh1dnl6odSRsxvzGhuiO3hfA6YucSrY1b1zJ7etg2qp2JuuR7XcCOys03d9fvCUvlI6cBZcOKrEHCdCMoVrpdTpB274hsevHc4KzCZP2r2T0YiXPOSdTu8Ub2EeNW5HKxdliW0xnMo5o4gPYtD7o8WT4mplbVFiuJlQXUN9EP4D3orVyHJfvVvTxltaJYocAigQctDOdqS4xoYWx4QRejAkrWiGL61knLA42K3Pxt32Qro0RRp5tACwLDmfGR2xyUKmkODpQWOwE7kLM7cyyfzwLolRpx34fllwtT2phZG5axjj0lo6KqxcKokhUchlSDXSPJMNQuk3oX5atgScklESUhTSXdz2nwtIEeMsHILCAZDzajVRPwja2ctW3aHadoBkv1ICamYt6KVNIjAaYvom5ZPD7Q2ByXTPWPpc6pneMui4fpXHZveYPbsguGy311Nz882Z4VOxMMcJQR1MxN7wB7gbnQhbPhDgGVkydlWP52hlwGsf0lSrDhCOehhU0oSN2lseV87RJDrARVLxHNAfkzjVGV81Uaz3537F75ACJAWYhSalK6HB9eJOv19AOC8eYmcZFCOzfLOCoSvncJEfNRASIleG22nqj5EvvetSPRtIilzJDB3apn60mwvGSbJt1FQNol9lAXse8V5DhyxJW7Jmw6S9xI61w1ciPiUua3UAv60Jhs0uoI9O6NXBQjbOwuWNGgmmlZ31ekaXHzf7wwP19vUzhoBPJC0DPNab6j980LIwG64pe5AbHxiwCbfQqfevsKyU4ENFPEJrlMQXFZg450uFo2WzbDCncu36wGUu6xW6Pl8NKR89K61CJudXMwvVjblD2ouOshpl1QRnN8Mqx44kHZO98yDcGWHNlDiEIXOQzLOjUoG81YYjxcGFJurc1ANLsYpDcs4rrM2fKCJHODyzeHsJZucqsD37t4LI5Tbg3mLREAksf5nnAewhfzWpzV6qDTvsuka8GzsxmfMv9PwgY
35,5160,U8oDpmgvpEOurCN1doF7RpYdeTpeCNpsDdD6IAUPT0LOXacYAKrcdOEOOqzSXuNWgpf44SJ84B7hguHjqeuFoFp7bTgoFV3FKzuhlEU8US0sIL5lsezf0S9MSUPbuUGVWzVzSZMSEFgGk0S2n4uyuRpeT9HyQ4EQLfdTbeDGM8x3IN0qonGi8l8Az7Q0jjyQQ3YRdx7rL8kP65eKU23QVY6MxolReV6FUkW0s4K3TPy9mcaMoeh88DTNIFJG1zkOBUHgClKKfitPO5slZjn0eMZfuy9qjo4KBKOEfj9GnbSABO7CYtTTAJVktExDVqShOcN6VXnKn65YrnJ7yNQ85TM7d5glvAn7dtKEOTu7UAFMwtNxp3mo3lXi43l0ECnuUjztvXgk8BkRIaax5sJJMKD4PmEeGWtSEkXYIZz6JtmmZJ95WBHQ3RKd0SrUqVQB3dNF1FWdEitNvnis7O4yQfIMbly2tG6nQKgyoHzbtB32cuDAcWawKJ429d36EuWHzT2RNUEoY7iyRvZgetSKOVRXX3PYYbCCvc8cTVDjQIl2VdWaawgn6GTox8lTnQEiPBg4JtPizS3m0TbIOxzEvfNE7QUTb3HImgMBM9tvEAwvAKNlQvWuCqNst4X81I1t2mMkbZZgzP2ThT6qy9ReSfgsFksTiTPMHk72Jz47kryR9WHAc4z5iuvcTxBFVPWtuaAduh9asBbicOsp3f2vWsGiNYCxzT2yStyGRR8sIVtpirirVGBPMuQyRAm3BboN6XAOuLQaispKbqfcCGjHSldD30LzopMA6jrqtc8JB3Ex7ofDAK3UGE8OJNOZEObpoRgXdbN9sBRnp5yemkkGKj5KwAQLiYanlmiFuRVl1n4nBwkNRl8MWtdCr6djo95UUywaWWU8Gl0LK0dalp7SVVd0yHsrCqEZeBZoMEKX3sj4ROXCKfhdJ3ARrCSHq80e3iOJezaVAThPlxE8iTjqDfxxIvMTRzJE8OfMe7IC
36,2599,cOw0mcIpROtJKWI6NsnTxaRWgvP5q1oc7d4vpZ0jmvwNF1H7cHPNuNt0lPOzovOM2EB72n2schyvz0QEM5fuCKHyLITjaG4hBzLintcaWBsW9aBQzgLXfHchy8wetGtHGRyRKm80qFF12dqDtW7RzK6m7yrHA4UIMKjgcWLfwOryTQth5suMeDv7XbeOhTRRPdtuNvSNsMj0TDP1FPzohXaCDFXM84VAxvhsyyqFJAUErlG0dTW54bwWsMdLMBur8BhN0h7ctKSRYtfweiflIO2h1JcDF31lMlWAZpDdCyScPOS06k3X1L9XwHwCMSv811GM1SD90LpurXDZ8cuFlGTNNZIKVnPmz51TYnxyJRsfjzNJ7OGsjzQJ2pG1vTOVIW24eMyZMfpJnuFtxereZeQakKATsGj7cje01A2h3AVEvHM6pUxVwKNIrxY9dedcxyjnOr3kDQulXajBnDEKXnYphhq6VG7T2p8OaVMNN1576twcTpOip4dA6gnzfMNMNIS4GMt77ubLla1wScuLNSdpJYdsImJTRjF08Iql0pnvLjV7TN0jTVGV4p0uURGMQgUHLJkM0tFvpymEA96yJUyr7Tqbrss9btOzuwXIxCCuE18mBSuQdWHoPer7rCWTRPNN61qtz337foc0Ds8ZmCl3mrYrdOmtREsTblybu5yDeXEElwBRjaB5qjweLp5cY3yqeftmxeut1rMtTALG38zE1lC3vbkE2xsmS9OmcdIFKGIIpxhexwQ4bHA0IWDLifqo82SFz02CGksu2YgLxPqezlKYjvxGVO20ZYrNQ5OWCwXNtzYThcwKWSEPy9zWxG4JnWAzlkuGkn2gzEuqAAVbuKHBbHwiDnvapiMJ13J7LVKIziIfTjAgGQ1LYCWwfDxbmriuDRBMNFCCSPr6dRKRITa2WtNve40jo4XAetgXc7gKciYn7iRZzhYyrN3r2M4DClxszBdBdgUQTiSsjQ0p1H0Q81hljcvfwiAk
37,7181,BHZSzGqTCWdXCc1zgfhPwpUNmpbU6Tvr4QfeMnfeMfpC8BP67mQBBjauRFGSkkku6yORWAY7msBPq1oUy2k5FZWZ2TNLx1MCHb0rq2ESvn8rVMhQ2uyGefoM5hhAOhXHJzFkyEus3OnyPD5pIBfqRpoX8gKUaKdbLDrUbdoOj0IDjgghV3MW7PhrlDJILkyglGjiEF9XGdCVS6X38XpH6GsPFGppQDpGf9sBD8rer3fTg5urAVeAbYFm6WPctmKt4eMABfkKYWYPVHz3C1h7EaweoLhY0up2OO2eCUY5SQnMQd7Ztbh4qyST9tQctRygHe0nnvXA2FvuZA18Fdp0KILxRyd5P7TGUv7EPXVOMk8Nb3przIgSqDnk0nO9bj0wXVxhWxPPRUvgVQxgqxLve1cILEmcUMWOgw6G7wFbGGUAyfdpfbRbd7N0BRk8fKubZWHNL8WLvRX6iLVd8c73wYyuwejBrHR1IpED0Ez5djanPurmuGrx9N231MGhrY8rCfZtxcFHayZ3NpxRsPsCSOLTfQHrLurkhtwfHqgH3omlYyNXgBFhtC8BpBZqX1mTufQt2CosasBbpc3aQhp6BMyIyviHGtPvSTz3m4PqeSTqp4TzFaRTtGQ9mMdFedpGE15AzqxX3EbEOmvF3yXwY4NrU0yyJojY9bSTlrnRWDq2tDDh2E0beXFZKAMpR9vJ9g74lh9RxMSe1yEnV3Mhs6WCBbjLfRCRK2SNxewgnUy7tr8m2e3r1yw2I4lGRU8B6glNySQVxKQDiMt6DHvQ6kvbWRrwz8xjx86QuErNypBn0DRsdZi6aM5kHoKrTdF7FFyLjkxhxD7L7YIAfRWB7SHgeTDZiNLkPyMcIIVONWQv0w9rnDNRWEiE538QmP1X2nu5T73IjilUJjDASeylSh2NzU3kISJ7ieRKfgffHzcEfDGtASkvzs4JIYNoNpQe4UMHLq0XSaOQtLXQbOV6h0LrDeUjFICyphkRSukR
38,8629,E3npfFv7NXZholvHZnhuv8mjMGxaK4bImMRxgUrVdXVczXBkhm0arMjbD2mgRwA1eFGhzao8Uq6dK3pXefc0agK4sISYX0ONPqCZLGJKgLi58v51Kj4OUkjUjUKdjaiXNdCGgyHORIkwEdlE2vZANSSSkM47N73EQXWQoIsPDYJNvzaVOAMddwLinmOcdpMyER9kXVJ4pYhQRbUTWaY2ivy110PPXok8hyySde1SJF66L6JRQrgOAiHjCfvxHcVUgXm4kYRd68nNmmNWBeP0wq9QHjUdNy9CFfc50H3xnU2g4iyrnIu6fX4SeGvhn3y00lGJFtPHl4gsK2GUpfDuMc8AqM1y1fxCsHurSZ9RRY8RfyhuxB9xODvnrw023NYhzKfR8U2NgJVDIoTOn4uA3ueCGZ62GlTGLJn7LZdq6MqhVr87hipMbE37PEDtSy0XYfRcYPJeJoUiVljxwxeY0G5difphrqvq6JwsdjBttG42evVrrTNcGKtA1JYjyrKtUB30bvO5kwXySLWGEQ7AVVs9DN1l73pC40gX1Nv87lMLkwmzFxxbIzBWhI1t2yJiJajhtlcM3drGZCMZ3G3mYcicGYw3rkxk2ofcGV9LDJ7U3bb0NCZ6TPtqsAIrBpDSuowmEo4yhVLOrtyauWXxrOJ05ZepkDo6oROwwOk5Mae0sMFr4zESIfBe9kQrl9dsauivqJeuUU30TlPKJmpUjaMbqbGBcWi8RUPDgczqRKCbkCAaP4KBNhEf38nmBoBq7Aqlm0btWYvySB6gzBCWCSGjpaR0jzaE3T1orQHavBxcQTFI4Oclrgwzg50dN2rzvSrIaUr2WKdMg90NncWvjQZr8cra0ixgDYkCMJAq2Is16g6LbLFzhLUmkfgvjqPzvAsws7oPOjMGmrO4sR3ZDv8K7yMdv58frxofBVku64zip7hwZgyw976xzVXqR7MwwlhCBFJEjZz6XteTV8f0D1yrzWxKYetTooo9dDji
